run_ID,fw_ID,Model,S,BasalInput,ConnectanceInput,EmergentBasal,EmergentConnectance,AdjacencyMatrix,BodyMasses,MetabolicClasses
55,ltm_55_20,LTM,20,0.2930695215025315,,0.3,0.125,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0; 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0; 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0; 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0; 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0; 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0],"[6.0719888257036345, 0.00029990833607792465, 7540.040876125409, 0.14832264552881547, 4.114713232344742, 0.0006525765869877519, 1231.5400260932402, 0.3252352449495428, 1.2684072243425413e-5, 1.0518481874067648e-5, 0.3013547444834589, 0.006311216029786396, 34.57384075130777, 520.4342941694835, 35831.94271763994, 8388.45872882712, 0.07029627835607728, 133443.2952750311, 378206.88780126674, 7063.167499780726]","[:producer, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate]"
55,atn_55_20,ATN,20,0.2930695215025315,,0.4,0.1025,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1; 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0; 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1; 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0],"[6.0719888257036345, 0.00029990833607792465, 7540.040876125409, 0.14832264552881547, 4.114713232344742, 0.0006525765869877519, 1231.5400260932402, 0.3252352449495428, 1.2684072243425413e-5, 1.0518481874067648e-5, 0.3013547444834589, 0.006311216029786396, 34.57384075130777, 520.4342941694835, 35831.94271763994, 8388.45872882712, 0.07029627835607728, 133443.2952750311, 378206.88780126674, 7063.167499780726]","[:producer, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate]"
55,adbm_55_20,ADBM,20,0.2930695215025315,,0.4,0.1975,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 0 1; 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 0 1; 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 1 0 0 0],"[6.0719888257036345, 0.00029990833607792465, 7540.040876125409, 0.14832264552881547, 4.114713232344742, 0.0006525765869877519, 1231.5400260932402, 0.3252352449495428, 1.2684072243425413e-5, 1.0518481874067648e-5, 0.3013547444834589, 0.006311216029786396, 34.57384075130777, 520.4342941694835, 35831.94271763994, 8388.45872882712, 0.07029627835607728, 133443.2952750311, 378206.88780126674, 7063.167499780726]","[:producer, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate]"
55,niche_55_20,Niche,20,,0.12861481135731306,0.3,0.11,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0; 0 1 0 0 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],,
55,cascade_55_20,Cascade,20,,0.12861481135731306,0.2,0.1175,[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0; 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0; 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0; 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1; 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],,
55,random_55_20,Random,20,,0.12861481135731306,0.0,0.1275,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0; 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0; 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1; 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0; 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0],,
55,maxent_55_20,MaxEnt,20,,0.12861481135731306,0.4,0.0975,[0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0; 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0; 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0; 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0; 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 0 0 1 0 0; 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],,
56,ltm_56_20,LTM,20,0.18523263474721718,,0.2,0.145,[0 1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0; 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0; 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1; 1 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1; 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1; 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.4322266367121368, 130882.7363320869, 2.0712641045386073, 1317.6059190908798, 0.3523965111633335, 2842.279502648437, 6.376980289902979e-5, 2.8858974655810514, 1.088406586552367e-5, 1.566448261418991e-6, 0.0069836395879851335, 140489.0095392014, 0.018461754026252084, 93371.03324414062, 0.028104229477292582, 0.001373541959967652, 1.885620196583823e-5, 3.980242863357984e-5, 50.34778763878037, 1.9303799758382674]","[:invertebrate, :producer, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
56,atn_56_20,ATN,20,0.18523263474721718,,0.2,0.12,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0; 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0; 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1; 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0],"[0.4322266367121368, 130882.7363320869, 2.0712641045386073, 1317.6059190908798, 0.3523965111633335, 2842.279502648437, 6.376980289902979e-5, 2.8858974655810514, 1.088406586552367e-5, 1.566448261418991e-6, 0.0069836395879851335, 140489.0095392014, 0.018461754026252084, 93371.03324414062, 0.028104229477292582, 0.001373541959967652, 1.885620196583823e-5, 3.980242863357984e-5, 50.34778763878037, 1.9303799758382674]","[:invertebrate, :producer, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
56,adbm_56_20,ADBM,20,0.18523263474721718,,0.2,0.1425,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0; 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1; 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.4322266367121368, 130882.7363320869, 2.0712641045386073, 1317.6059190908798, 0.3523965111633335, 2842.279502648437, 6.376980289902979e-5, 2.8858974655810514, 1.088406586552367e-5, 1.566448261418991e-6, 0.0069836395879851335, 140489.0095392014, 0.018461754026252084, 93371.03324414062, 0.028104229477292582, 0.001373541959967652, 1.885620196583823e-5, 3.980242863357984e-5, 50.34778763878037, 1.9303799758382674]","[:invertebrate, :producer, :invertebrate, :invertebrate, :producer, :invertebrate, :producer, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
56,niche_56_20,Niche,20,,0.15720867939905336,0.35,0.1275,[0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0; 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 0 1 1 1 0; 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1; 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1; 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1; 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0; 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],,
56,cascade_56_20,Cascade,20,,0.15720867939905336,0.3,0.1625,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0; 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0; 0 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 1 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0; 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0; 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 1 1 1 1 0 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0],,
56,random_56_20,Random,20,,0.15720867939905336,0.0,0.1575,[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 0 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0; 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0; 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1; 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1; 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0; 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0],,
